Orthogroup	c1	c2	c3	c4	c5
OG0000641	lcl|NC_000922.1_prot_NP_224895.1_659	lcl|NC_005043.1_prot_WP_010883337.1_698	lcl|NC_002491.1_prot_WP_010883337.1_702	lcl|NC_017285.1_prot_WP_010883337.1_46	lcl|AE002161.1_prot_AAF37940.1_46
OG0000642	lcl|NC_000922.1_prot_NP_224896.1_660	lcl|NC_005043.1_prot_WP_010883338.1_699	lcl|NC_002491.1_prot_WP_010883338.1_703	lcl|NC_017285.1_prot_WP_010883338.1_45	lcl|AE002161.1_prot_AAF37939.1_45
OG0000643	lcl|NC_000922.1_prot_NP_224897.1_661	lcl|NC_005043.1_prot_WP_010883339.1_700	lcl|NC_002491.1_prot_WP_010895357.1_704	lcl|NC_017285.1_prot_WP_014517504.1_44	lcl|AE002161.1_prot_AAF37938.2_44
OG0000644	lcl|NC_000922.1_prot_NP_224898.1_662	lcl|NC_005043.1_prot_WP_010883340.1_701	lcl|NC_002491.1_prot_WP_010883340.1_705	lcl|NC_017285.1_prot_WP_014517503.1_43	lcl|AE002161.1_prot_AAF37937.1_43
OG0000645	lcl|NC_000922.1_prot_NP_224899.1_663	lcl|NC_005043.1_prot_WP_011126209.1_702	lcl|NC_002491.1_prot_WP_010883341.1_706	lcl|NC_017285.1_prot_WP_014517502.1_42	lcl|AE002161.1_prot_AAF73619.1_42
OG0000646	lcl|NC_000922.1_prot_NP_224900.1_664	lcl|NC_005043.1_prot_WP_010883342.1_703	lcl|NC_002491.1_prot_WP_010883342.1_707	lcl|NC_017285.1_prot_WP_014517501.1_41	lcl|AE002161.1_prot_AAF73618.1_41
OG0000647	lcl|NC_000922.1_prot_NP_224901.1_665	lcl|NC_005043.1_prot_WP_010883343.1_704	lcl|NC_002491.1_prot_WP_010883343.1_708	lcl|NC_017285.1_prot_WP_014517500.1_40	lcl|AE002161.1_prot_AAF37936.1_40
OG0000648	lcl|NC_000922.1_prot_NP_224902.1_666	lcl|NC_005043.1_prot_WP_010883344.1_705	lcl|NC_002491.1_prot_WP_010883344.1_709	lcl|NC_017285.1_prot_WP_010883344.1_39	lcl|AE002161.1_prot_AAF37935.1_39
OG0000649	lcl|NC_000922.1_prot_NP_224903.1_667	lcl|NC_005043.1_prot_WP_010883345.1_706	lcl|NC_002491.1_prot_WP_010883345.1_710	lcl|NC_017285.1_prot_WP_014517499.1_38	lcl|AE002161.1_prot_AAF37934.1_38
OG0000650	lcl|NC_000922.1_prot_NP_224904.1_668	lcl|NC_005043.1_prot_WP_010883346.1_707	lcl|NC_002491.1_prot_WP_010883346.1_711	lcl|NC_017285.1_prot_WP_010883346.1_37	lcl|AE002161.1_prot_AAF37933.1_37
OG0000651	lcl|NC_000922.1_prot_NP_224905.1_669	lcl|NC_005043.1_prot_WP_010883347.1_708	lcl|NC_002491.1_prot_WP_010883347.1_712	lcl|NC_017285.1_prot_WP_010883347.1_36	lcl|AE002161.1_prot_AAF37932.1_36
OG0000652	lcl|NC_000922.1_prot_NP_224906.1_670	lcl|NC_005043.1_prot_WP_010883348.1_709	lcl|NC_002491.1_prot_WP_010883348.1_713	lcl|NC_017285.1_prot_WP_010883348.1_35	lcl|AE002161.1_prot_AAF37931.1_35
OG0000653	lcl|NC_000922.1_prot_NP_224907.1_671	lcl|NC_005043.1_prot_WP_010883349.1_710	lcl|NC_002491.1_prot_WP_010883349.1_714	lcl|NC_017285.1_prot_WP_014517498.1_34	lcl|AE002161.1_prot_AAF37930.1_34
OG0000654	lcl|NC_000922.1_prot_NP_224908.1_672	lcl|NC_005043.1_prot_WP_011126211.1_711	lcl|NC_002491.1_prot_WP_010883350.1_715	lcl|NC_017285.1_prot_WP_014517497.1_33	lcl|AE002161.1_prot_AAF37929.1_33
OG0000655	lcl|NC_000922.1_prot_NP_224909.1_673	lcl|NC_005043.1_prot_WP_010883351.1_712	lcl|NC_002491.1_prot_WP_010883351.1_716	lcl|NC_017285.1_prot_WP_010883351.1_32	lcl|AE002161.1_prot_AAF37928.1_32
OG0000656	lcl|NC_000922.1_prot_NP_224910.1_674	lcl|NC_005043.1_prot_WP_010883352.1_713	lcl|NC_002491.1_prot_WP_010883352.1_717	lcl|NC_017285.1_prot_WP_014517495.1_31	lcl|AE002161.1_prot_AAF37927.1_31
OG0000657	lcl|NC_000922.1_prot_NP_224911.1_675	lcl|NC_005043.1_prot_WP_010883353.1_714	lcl|NC_002491.1_prot_WP_010883353.1_718	lcl|NC_017285.1_prot_WP_014517493.1_30	lcl|AE002161.1_prot_AAF37926.1_30
OG0000658	lcl|NC_000922.1_prot_NP_224912.1_676	lcl|NC_005043.1_prot_WP_010883354.1_715	lcl|NC_002491.1_prot_WP_010895358.1_719	lcl|NC_017285.1_prot_WP_014517492.1_29	lcl|AE002161.1_prot_AAF37925.1_29
OG0000659	lcl|NC_000922.1_prot_NP_224913.1_677	lcl|NC_005043.1_prot_WP_010883355.1_716	lcl|NC_002491.1_prot_WP_010883355.1_720	lcl|NC_017285.1_prot_WP_010883355.1_28	lcl|AE002161.1_prot_AAF37924.1_28
OG0000660	lcl|NC_000922.1_prot_NP_224914.1_678	lcl|NC_005043.1_prot_WP_010883356.1_717	lcl|NC_002491.1_prot_WP_010883356.1_721	lcl|NC_017285.1_prot_WP_014517491.1_27	lcl|AE002161.1_prot_AAF37923.1_27
OG0000661	lcl|NC_000922.1_prot_NP_224915.1_679	lcl|NC_005043.1_prot_WP_010883357.1_718	lcl|NC_002491.1_prot_WP_010883357.1_722	lcl|NC_017285.1_prot_WP_010883357.1_26	lcl|AE002161.1_prot_AAF37922.1_26
OG0000662	lcl|NC_000922.1_prot_NP_224916.1_680	lcl|NC_005043.1_prot_WP_010883358.1_719	lcl|NC_002491.1_prot_WP_010895359.1_723	lcl|NC_017285.1_prot_WP_014517490.1_25	lcl|AE002161.1_prot_AAF37921.1_25
OG0000663	lcl|NC_000922.1_prot_NP_224917.1_681	lcl|NC_005043.1_prot_WP_010883359.1_720	lcl|NC_002491.1_prot_WP_010895360.1_724	lcl|NC_017285.1_prot_WP_014517489.1_24	lcl|AE002161.1_prot_AAF37920.1_24
OG0000664	lcl|NC_000922.1_prot_NP_224918.1_682	lcl|NC_005043.1_prot_WP_010883360.1_721	lcl|NC_002491.1_prot_WP_010883360.1_725	lcl|NC_017285.1_prot_WP_014517488.1_23	lcl|AE002161.1_prot_AAF37919.1_23
OG0000665	lcl|NC_000922.1_prot_NP_224919.1_683	lcl|NC_005043.1_prot_WP_010883361.1_722	lcl|NC_002491.1_prot_WP_010883361.1_726	lcl|NC_017285.1_prot_WP_010883361.1_22	lcl|AE002161.1_prot_AAF73617.1_22
OG0000666	lcl|NC_000922.1_prot_NP_224920.1_684	lcl|NC_005043.1_prot_WP_010883362.1_723	lcl|NC_002491.1_prot_WP_010883362.1_727	lcl|NC_017285.1_prot_WP_014517487.1_21	lcl|AE002161.1_prot_AAF37918.1_21
OG0000667	lcl|NC_000922.1_prot_NP_224921.1_685	lcl|NC_005043.1_prot_WP_010883363.1_724	lcl|NC_002491.1_prot_WP_010883363.1_728	lcl|NC_017285.1_prot_WP_010883363.1_20	lcl|AE002161.1_prot_AAF37917.1_20
OG0000668	lcl|NC_000922.1_prot_NP_224922.1_686	lcl|NC_005043.1_prot_WP_011126214.1_725	lcl|NC_002491.1_prot_WP_010895361.1_729	lcl|NC_017285.1_prot_WP_014517486.1_19	lcl|AE002161.1_prot_AAF37916.1_19
OG0000669	lcl|NC_000922.1_prot_NP_224923.1_687	lcl|NC_005043.1_prot_WP_010883365.1_726	lcl|NC_002491.1_prot_WP_010895362.1_730	lcl|NC_017285.1_prot_WP_014517485.1_18	lcl|AE002161.1_prot_AAF37915.1_18
OG0000670	lcl|NC_000922.1_prot_NP_224924.1_688	lcl|NC_005043.1_prot_WP_010883366.1_727	lcl|NC_002491.1_prot_WP_010883366.1_731	lcl|NC_017285.1_prot_WP_014517484.1_17	lcl|AE002161.1_prot_AAF37914.1_17
OG0000671	lcl|NC_000922.1_prot_NP_224925.1_689	lcl|NC_005043.1_prot_WP_011126215.1_728	lcl|NC_002491.1_prot_WP_010895363.1_732	lcl|NC_017285.1_prot_WP_014517483.1_16	lcl|AE002161.1_prot_AAF37913.1_16
OG0000672	lcl|NC_000922.1_prot_NP_224926.1_690	lcl|NC_005043.1_prot_WP_010883368.1_729	lcl|NC_002491.1_prot_WP_010883368.1_733	lcl|NC_017285.1_prot_WP_014517482.1_15	lcl|AE002161.1_prot_AAF37912.1_15
OG0000673	lcl|NC_000922.1_prot_NP_224927.1_691	lcl|NC_005043.1_prot_WP_010883369.1_730	lcl|NC_002491.1_prot_WP_010883369.1_734	lcl|NC_017285.1_prot_WP_010883369.1_14	lcl|AE002161.1_prot_AAF37911.1_14
OG0000674	lcl|NC_000922.1_prot_NP_224928.1_692	lcl|NC_005043.1_prot_WP_010883370.1_731	lcl|NC_002491.1_prot_WP_010883370.1_735	lcl|NC_017285.1_prot_WP_014517480.1_13	lcl|AE002161.1_prot_AAF37910.1_13
OG0000675	lcl|NC_000922.1_prot_NP_224929.1_693	lcl|NC_005043.1_prot_WP_010883371.1_732	lcl|NC_002491.1_prot_WP_010883371.1_736	lcl|NC_017285.1_prot_WP_010883371.1_12	lcl|AE002161.1_prot_AAF37909.1_12
OG0000676	lcl|NC_000922.1_prot_NP_224930.1_694	lcl|NC_005043.1_prot_WP_010883372.1_733	lcl|NC_002491.1_prot_WP_010883372.1_737	lcl|NC_017285.1_prot_WP_014517479.1_11	lcl|AE002161.1_prot_AAF37908.1_11
OG0000677	lcl|NC_000922.1_prot_NP_224931.1_695	lcl|NC_005043.1_prot_WP_010883373.1_734	lcl|NC_002491.1_prot_WP_010883373.1_738	lcl|NC_017285.1_prot_WP_014517478.1_10	lcl|AE002161.1_prot_AAF37907.1_10
OG0000678	lcl|NC_000922.1_prot_NP_224932.1_696	lcl|NC_005043.1_prot_WP_010883374.1_735	lcl|NC_002491.1_prot_WP_010883374.1_739	lcl|NC_017285.1_prot_WP_014517477.1_9	lcl|AE002161.1_prot_AAF37905.1_9
OG0000679	lcl|NC_000922.1_prot_NP_224933.1_697	lcl|NC_005043.1_prot_WP_010883375.1_736	lcl|NC_002491.1_prot_WP_010895364.1_740	lcl|NC_017285.1_prot_WP_014517476.1_8	lcl|AE002161.1_prot_AAF37904.1_8
OG0000680	lcl|NC_000922.1_prot_NP_224934.1_698	lcl|NC_005043.1_prot_WP_010895365.1_737	lcl|NC_002491.1_prot_WP_010895365.1_741	lcl|NC_017285.1_prot_WP_014517475.1_7	lcl|AE002161.1_prot_AAF37903.1_7
OG0000681	lcl|NC_000922.1_prot_NP_224935.1_699	lcl|NC_005043.1_prot_WP_010883377.1_738	lcl|NC_002491.1_prot_WP_010895366.1_742	lcl|NC_017285.1_prot_WP_014517474.1_6	lcl|AE002161.1_prot_AAF37902.1_6
OG0000682	lcl|NC_000922.1_prot_NP_224936.1_700	lcl|NC_005043.1_prot_WP_010883378.1_739	lcl|NC_002491.1_prot_WP_010883378.1_743	lcl|NC_017285.1_prot_WP_014517473.1_5	lcl|AE002161.1_prot_AAF73616.1_5
OG0000683	lcl|NC_000922.1_prot_NP_224937.1_701	lcl|NC_005043.1_prot_WP_010883379.1_740	lcl|NC_002491.1_prot_WP_010883379.1_744	lcl|NC_017285.1_prot_WP_014517472.1_4	lcl|AE002161.1_prot_AAF37901.1_4
OG0000684	lcl|NC_000922.1_prot_NP_224938.1_702	lcl|NC_005043.1_prot_WP_010883380.1_741	lcl|NC_002491.1_prot_WP_010883380.1_745	lcl|NC_017285.1_prot_WP_010883380.1_3	lcl|AE002161.1_prot_AAF37900.1_3
OG0000685	lcl|NC_000922.1_prot_NP_224939.1_703	lcl|NC_005043.1_prot_WP_010883381.1_742	lcl|NC_002491.1_prot_WP_010883381.1_746	lcl|NC_017285.1_prot_WP_010883381.1_2	lcl|AE002161.1_prot_AAF37899.1_2
OG0000686	lcl|NC_000922.1_prot_NP_224940.1_704	lcl|NC_005043.1_prot_WP_010883382.1_743	lcl|NC_002491.1_prot_WP_010883382.1_747	lcl|NC_017285.1_prot_WP_035416513.1_1	lcl|AE002161.1_prot_AAF37898.1_1
OG0000687	lcl|NC_000922.1_prot_NP_224941.1_705	lcl|NC_005043.1_prot_WP_010883383.1_744	lcl|NC_002491.1_prot_WP_010883383.1_748	lcl|NC_017285.1_prot_WP_035416512.1_1063	lcl|AE002161.1_prot_AAF38893.1_1109
OG0000688	lcl|NC_000922.1_prot_NP_224942.1_706	lcl|NC_005043.1_prot_WP_010883384.1_745	lcl|NC_002491.1_prot_WP_010883384.1_749	lcl|NC_017285.1_prot_WP_014518304.1_1062	lcl|AE002161.1_prot_AAF38892.1_1108
OG0000689	lcl|NC_000922.1_prot_NP_224943.1_707	lcl|NC_005043.1_prot_WP_010883385.1_747	lcl|NC_002491.1_prot_WP_010883385.1_751	lcl|NC_017285.1_prot_WP_010883385.1_1060	lcl|AE002161.1_prot_AAF38891.1_1107
OG0000690	lcl|NC_000922.1_prot_NP_224944.1_708	lcl|NC_005043.1_prot_WP_010883386.1_748	lcl|NC_002491.1_prot_WP_010883386.1_752	lcl|NC_017285.1_prot_WP_014518303.1_1059	lcl|AE002161.1_prot_AAF38890.1_1106
OG0000691	lcl|NC_000922.1_prot_NP_224945.1_709	lcl|NC_005043.1_prot_WP_010883387.1_749	lcl|NC_002491.1_prot_WP_010883387.1_753	lcl|NC_017285.1_prot_WP_014518302.1_1058	lcl|AE002161.1_prot_AAF73734.1_1104
OG0000692	lcl|NC_000922.1_prot_NP_224946.1_710	lcl|NC_005043.1_prot_WP_010883388.1_750	lcl|NC_002491.1_prot_WP_010895369.1_754	lcl|NC_017285.1_prot_WP_014518301.1_1057	lcl|AE002161.1_prot_AAF38888.1_1103
OG0000693	lcl|NC_000922.1_prot_NP_224947.1_711	lcl|NC_005043.1_prot_WP_010892272.1_751	lcl|NC_002491.1_prot_WP_010892272.1_755	lcl|NC_017285.1_prot_WP_014518300.1_1056	lcl|AE002161.1_prot_AAF38887.1_1102
OG0000694	lcl|NC_000922.1_prot_NP_224948.1_712	lcl|NC_005043.1_prot_WP_010883390.1_752	lcl|NC_002491.1_prot_WP_010883390.1_756	lcl|NC_017285.1_prot_WP_014518299.1_1055	lcl|AE002161.1_prot_AAF38886.1_1101
OG0000695	lcl|NC_000922.1_prot_NP_224949.1_713	lcl|NC_005043.1_prot_WP_010883391.1_753	lcl|NC_002491.1_prot_WP_010883391.1_757	lcl|NC_017285.1_prot_WP_010883391.1_1054	lcl|AE002161.1_prot_AAF38885.1_1100
OG0000696	lcl|NC_000922.1_prot_NP_224950.1_714	lcl|NC_005043.1_prot_WP_010883392.1_754	lcl|NC_002491.1_prot_WP_010883392.1_758	lcl|NC_017285.1_prot_WP_010883392.1_1053	lcl|AE002161.1_prot_AAF38884.1_1099
OG0000697	lcl|NC_000922.1_prot_NP_224951.1_715	lcl|NC_005043.1_prot_WP_010883393.1_755	lcl|NC_002491.1_prot_WP_010883393.1_759	lcl|NC_017285.1_prot_WP_041466878.1_1052	lcl|AE002161.1_prot_AAF38883.1_1098
OG0000698	lcl|NC_000922.1_prot_NP_224952.1_716	lcl|NC_005043.1_prot_WP_010883394.1_756	lcl|NC_002491.1_prot_WP_010883394.1_760	lcl|NC_017285.1_prot_WP_014518297.1_1051	lcl|AE002161.1_prot_AAF38882.1_1097
OG0000699	lcl|NC_000922.1_prot_NP_224953.1_717	lcl|NC_005043.1_prot_WP_010883395.1_757	lcl|NC_002491.1_prot_WP_010883395.1_761	lcl|NC_017285.1_prot_WP_014518296.1_1050	lcl|AE002161.1_prot_AAF38881.1_1096
OG0000700	lcl|NC_000922.1_prot_NP_224954.1_718	lcl|NC_005043.1_prot_WP_010883396.1_758	lcl|NC_002491.1_prot_WP_010883396.1_762	lcl|NC_017285.1_prot_WP_014518295.1_1049	lcl|AE002161.1_prot_AAF38880.1_1095
OG0000701	lcl|NC_000922.1_prot_NP_224955.1_719	lcl|NC_005043.1_prot_WP_010883397.1_759	lcl|NC_002491.1_prot_WP_010895370.1_763	lcl|NC_017285.1_prot_WP_010883397.1_1048	lcl|AE002161.1_prot_AAF38879.1_1094
OG0000702	lcl|NC_000922.1_prot_NP_224956.1_720	lcl|NC_005043.1_prot_WP_010883398.1_760	lcl|NC_002491.1_prot_WP_010883398.1_764	lcl|NC_017285.1_prot_WP_014518294.1_1047	lcl|AE002161.1_prot_AAF38878.1_1093
OG0000703	lcl|NC_000922.1_prot_NP_224957.1_721	lcl|NC_005043.1_prot_WP_011126219.1_761	lcl|NC_002491.1_prot_WP_010883399.1_765	lcl|NC_017285.1_prot_WP_010883399.1_1046	lcl|AE002161.1_prot_AAF38877.1_1092
OG0000704	lcl|NC_000922.1_prot_NP_224958.1_722	lcl|NC_005043.1_prot_WP_010883400.1_762	lcl|NC_002491.1_prot_WP_010883400.1_766	lcl|NC_017285.1_prot_WP_014518293.1_1045	lcl|AE002161.1_prot_AAF73733.1_1091
OG0000705	lcl|NC_000922.1_prot_NP_224959.1_723	lcl|NC_005043.1_prot_WP_011126220.1_763	lcl|NC_002491.1_prot_WP_010895371.1_767	lcl|NC_017285.1_prot_WP_014518292.1_1044	lcl|AE002161.1_prot_AAF38876.1_1090
OG0000706	lcl|NC_000922.1_prot_NP_224960.1_724	lcl|NC_005043.1_prot_WP_010883402.1_764	lcl|NC_002491.1_prot_WP_010883402.1_768	lcl|NC_017285.1_prot_WP_010883402.1_1043	lcl|AE002161.1_prot_AAF38875.1_1089
OG0000707	lcl|NC_000922.1_prot_NP_224961.1_725	lcl|NC_005043.1_prot_WP_011126221.1_765	lcl|NC_002491.1_prot_WP_010883403.1_769	lcl|NC_017285.1_prot_WP_014518291.1_1042	lcl|AE002161.1_prot_AAF38874.1_1088
OG0000708	lcl|NC_000922.1_prot_NP_224962.1_726	lcl|NC_005043.1_prot_WP_010883404.1_766	lcl|NC_002491.1_prot_WP_010883404.1_770	lcl|NC_017285.1_prot_WP_010883404.1_1041	lcl|AE002161.1_prot_AAF38873.1_1087
OG0000709	lcl|NC_000922.1_prot_NP_224963.1_727	lcl|NC_005043.1_prot_WP_010883405.1_767	lcl|NC_002491.1_prot_WP_010883405.1_771	lcl|NC_017285.1_prot_WP_014518290.1_1040	lcl|AE002161.1_prot_AAF38872.1_1086
OG0000710	lcl|NC_000922.1_prot_NP_224964.1_728	lcl|NC_005043.1_prot_WP_010883406.1_768	lcl|NC_002491.1_prot_WP_010883406.1_772	lcl|NC_017285.1_prot_WP_014518289.1_1039	lcl|AE002161.1_prot_AAF38871.1_1085
OG0000711	lcl|NC_000922.1_prot_NP_224965.1_729	lcl|NC_005043.1_prot_WP_010883407.1_769	lcl|NC_002491.1_prot_WP_010883407.1_773	lcl|NC_017285.1_prot_WP_014518288.1_1038	lcl|AE002161.1_prot_AAF38870.1_1084
OG0000712	lcl|NC_000922.1_prot_NP_224966.1_730	lcl|NC_005043.1_prot_WP_010883408.1_770	lcl|NC_002491.1_prot_WP_010883408.1_774	lcl|NC_017285.1_prot_1037	lcl|AE002161.1_prot_AAF73732.1_1083
OG0000713	lcl|NC_000922.1_prot_NP_224967.1_731	lcl|NC_005043.1_prot_WP_011126222.1_771	lcl|NC_002491.1_prot_WP_010883409.1_775	lcl|NC_017285.1_prot_WP_014518286.1_1036	lcl|AE002161.1_prot_AAF38869.1_1082
OG0000714	lcl|NC_000922.1_prot_NP_224968.1_732	lcl|NC_005043.1_prot_WP_010883410.1_772	lcl|NC_002491.1_prot_WP_010883410.1_776	lcl|NC_017285.1_prot_WP_014518285.1_1035	lcl|AE002161.1_prot_AAF38868.1_1081
OG0000715	lcl|NC_000922.1_prot_NP_224969.1_733	lcl|NC_005043.1_prot_WP_010883411.1_773	lcl|NC_002491.1_prot_WP_010883411.1_777	lcl|NC_017285.1_prot_WP_010883411.1_1034	lcl|AE002161.1_prot_AAF38867.1_1080
OG0000716	lcl|NC_000922.1_prot_NP_224970.1_734	lcl|NC_005043.1_prot_WP_010892269.1_774	lcl|NC_002491.1_prot_WP_010892269.1_778	lcl|NC_017285.1_prot_WP_010892269.1_1033	lcl|AE002161.1_prot_AAF73731.1_1079
OG0000717	lcl|NC_000922.1_prot_NP_224971.1_735	lcl|NC_005043.1_prot_WP_010883413.1_775	lcl|NC_002491.1_prot_WP_010883413.1_779	lcl|NC_017285.1_prot_WP_014518284.1_1032	lcl|AE002161.1_prot_AAF38866.1_1078
OG0000718	lcl|NC_000922.1_prot_NP_224972.1_736	lcl|NC_005043.1_prot_WP_010883414.1_776	lcl|NC_002491.1_prot_WP_010892268.1_780	lcl|NC_017285.1_prot_WP_014518283.1_1031	lcl|AE002161.1_prot_AAF38865.1_1077
OG0000719	lcl|NC_000922.1_prot_NP_224973.1_737	lcl|NC_005043.1_prot_WP_010883415.1_777	lcl|NC_002491.1_prot_WP_010883415.1_781	lcl|NC_017285.1_prot_WP_010883415.1_1030	lcl|AE002161.1_prot_AAF73730.1_1076
OG0000720	lcl|NC_000922.1_prot_NP_224974.1_738	lcl|NC_005043.1_prot_WP_010883416.1_778	lcl|NC_002491.1_prot_WP_010895372.1_782	lcl|NC_017285.1_prot_WP_010883416.1_1029	lcl|AE002161.1_prot_AAF38864.1_1075
OG0000721	lcl|NC_000922.1_prot_NP_224975.1_739	lcl|NC_005043.1_prot_WP_010883417.1_779	lcl|NC_002491.1_prot_WP_010883417.1_783	lcl|NC_017285.1_prot_WP_014518282.1_1028	lcl|AE002161.1_prot_AAF38863.1_1074
OG0000722	lcl|NC_000922.1_prot_NP_224976.1_740	lcl|NC_005043.1_prot_WP_010883418.1_780	lcl|NC_002491.1_prot_WP_010883418.1_784	lcl|NC_017285.1_prot_WP_014518281.1_1027	lcl|AE002161.1_prot_AAF38862.1_1073
OG0000723	lcl|NC_000922.1_prot_NP_224977.1_741	lcl|NC_005043.1_prot_WP_010883419.1_781	lcl|NC_002491.1_prot_WP_010883419.1_785	lcl|NC_017285.1_prot_WP_010883419.1_1026	lcl|AE002161.1_prot_AAF38861.1_1072
OG0000724	lcl|NC_000922.1_prot_NP_224978.1_742	lcl|NC_005043.1_prot_WP_072054071.1_782	lcl|NC_002491.1_prot_WP_080502228.1_786	lcl|NC_017285.1_prot_WP_014518280.1_1025	lcl|AE002161.1_prot_AAF38860.1_1071
OG0000725	lcl|NC_000922.1_prot_NP_224979.1_743	lcl|NC_005043.1_prot_WP_010883421.1_784	lcl|NC_002491.1_prot_WP_010883421.1_788	lcl|NC_017285.1_prot_WP_010883421.1_1024	lcl|AE002161.1_prot_AAF38859.1_1070
OG0000726	lcl|NC_000922.1_prot_NP_224980.1_744	lcl|NC_005043.1_prot_WP_010883422.1_785	lcl|NC_002491.1_prot_WP_010883422.1_789	lcl|NC_017285.1_prot_WP_014518279.1_1023	lcl|AE002161.1_prot_AAF73729.1_1069
OG0000727	lcl|NC_000922.1_prot_NP_224981.1_745	lcl|NC_005043.1_prot_WP_010883423.1_786	lcl|NC_002491.1_prot_WP_010883423.1_790	lcl|NC_017285.1_prot_WP_014518278.1_1022	lcl|AE002161.1_prot_AAF38858.1_1068
OG0000728	lcl|NC_000922.1_prot_NP_224982.1_746	lcl|NC_005043.1_prot_WP_010883424.1_787	lcl|NC_002491.1_prot_WP_010883424.1_791	lcl|NC_017285.1_prot_WP_010883424.1_1021	lcl|AE002161.1_prot_AAF38857.1_1067
OG0000729	lcl|NC_000922.1_prot_NP_224983.1_747	lcl|NC_005043.1_prot_WP_011126225.1_788	lcl|NC_002491.1_prot_WP_010883425.1_792	lcl|NC_017285.1_prot_WP_014518276.1_1020	lcl|AE002161.1_prot_AAF38856.1_1066
OG0000730	lcl|NC_000922.1_prot_NP_224984.1_748	lcl|NC_005043.1_prot_WP_010883426.1_789	lcl|NC_002491.1_prot_WP_010883426.1_793	lcl|NC_017285.1_prot_WP_014518275.1_1019	lcl|AE002161.1_prot_AAF38855.1_1065
OG0000731	lcl|NC_000922.1_prot_NP_224985.1_749	lcl|NC_005043.1_prot_WP_080502220.1_790	lcl|NC_002491.1_prot_WP_010892264.1_794	lcl|NC_017285.1_prot_WP_014518274.1_1018	lcl|AE002161.1_prot_AAF38854.1_1064
OG0000732	lcl|NC_000922.1_prot_NP_224986.1_750	lcl|NC_005043.1_prot_WP_080502221.1_791	lcl|NC_002491.1_prot_WP_010883428.1_795	lcl|NC_017285.1_prot_WP_080511710.1_1017	lcl|AE002161.1_prot_AAF38853.1_1063
OG0000733	lcl|NC_000922.1_prot_NP_224987.1_751	lcl|NC_005043.1_prot_WP_010883429.1_792	lcl|NC_002491.1_prot_WP_010883429.1_796	lcl|NC_017285.1_prot_WP_014518272.1_1016	lcl|AE002161.1_prot_AAF38852.1_1062
OG0000734	lcl|NC_000922.1_prot_NP_224988.1_752	lcl|NC_005043.1_prot_WP_010883430.1_793	lcl|NC_002491.1_prot_WP_010895373.1_797	lcl|NC_017285.1_prot_WP_014518271.1_1015	lcl|AE002161.1_prot_AAF38851.1_1061
OG0000735	lcl|NC_000922.1_prot_NP_224990.1_754	lcl|NC_005043.1_prot_WP_072054073.1_795	lcl|NC_002491.1_prot_WP_080502229.1_799	lcl|NC_017285.1_prot_WP_080511721.1_1014	lcl|AE002161.1_prot_AAF38848.1_1058
OG0000736	lcl|NC_000922.1_prot_NP_224991.1_755	lcl|NC_005043.1_prot_WP_010883433.1_796	lcl|NC_002491.1_prot_WP_010883433.1_800	lcl|NC_017285.1_prot_WP_041466864.1_1013	lcl|AE002161.1_prot_AAF38847.1_1057
OG0000737	lcl|NC_000922.1_prot_NP_224992.1_756	lcl|NC_005043.1_prot_WP_010892261.1_797	lcl|NC_002491.1_prot_WP_010892261.1_801	lcl|NC_017285.1_prot_WP_014518268.1_1012	lcl|AE002161.1_prot_AAF38846.1_1056
OG0000738	lcl|NC_000922.1_prot_NP_224993.1_757	lcl|NC_005043.1_prot_WP_011126230.1_798	lcl|NC_002491.1_prot_WP_010883435.1_802	lcl|NC_017285.1_prot_WP_014518267.1_1011	lcl|AE002161.1_prot_AAF38845.1_1055
OG0000739	lcl|NC_000922.1_prot_NP_224994.1_758	lcl|NC_005043.1_prot_WP_010883436.1_799	lcl|NC_002491.1_prot_WP_010883436.1_803	lcl|NC_017285.1_prot_1010	lcl|AE002161.1_prot_AAF38844.1_1054
OG0000740	lcl|NC_000922.1_prot_NP_224995.1_759	lcl|NC_005043.1_prot_WP_011126231.1_800	lcl|NC_002491.1_prot_WP_010892260.1_804	lcl|NC_017285.1_prot_WP_011126231.1_1009	lcl|AE002161.1_prot_AAF38843.1_1053
OG0000741	lcl|NC_000922.1_prot_NP_224996.1_760	lcl|NC_005043.1_prot_WP_010883438.1_801	lcl|NC_002491.1_prot_WP_010883438.1_805	lcl|NC_017285.1_prot_WP_014518263.1_1008	lcl|AE002161.1_prot_AAF38842.1_1052
OG0000742	lcl|NC_000922.1_prot_NP_224997.1_761	lcl|NC_005043.1_prot_WP_010883439.1_802	lcl|NC_002491.1_prot_WP_010883439.1_806	lcl|NC_017285.1_prot_WP_014518262.1_1007	lcl|AE002161.1_prot_AAF38841.1_1051
OG0000743	lcl|NC_000922.1_prot_NP_224998.1_762	lcl|NC_005043.1_prot_WP_010883440.1_803	lcl|NC_002491.1_prot_WP_010883440.1_807	lcl|NC_017285.1_prot_WP_010883440.1_1006	lcl|AE002161.1_prot_AAF38840.1_1050
OG0000744	lcl|NC_000922.1_prot_NP_225001.1_765	lcl|NC_005043.1_prot_WP_010883443.1_806	lcl|NC_002491.1_prot_WP_010883443.1_810	lcl|NC_017285.1_prot_WP_014518261.1_1003	lcl|AE002161.1_prot_AAF38837.1_1047
